order_id,order_date,customer_id,product_id,quantity,discount,shipping_cost,payment_method,region,order_status,customer_name,gender,age,city,state,signup_date,product_name,category,subcategory,selling_price,cost_price,gross_sales,discount_amount,net_sales,product_cost,profit_before_shipping,profit,profit_margin,is_delivered,is_returned,is_cancelled,realized_sales,realized_profit,year,month,month_name,quarter,year_month,age_group
ORD050899,2023-12-15,CUST00067,PROD0081,3,0.25,30.95,Debit Card,South,Delivered,Priya Choudhary,Male,44,Chennai,Tamil Nadu,2024-04-29,Air Fryer 4,Home & Kitchen,Kitchen,1472.93,816.0,4418.79,1104.6975,3314.0924999999997,2448.0,866.0924999999997,835.1424999999997,0.25199734165537013,1,0,0,3314.0924999999997,835.1424999999997,2023,12,December,Q4,2023-12,36-45
ORD050900,2025-02-28,CUST04710,PROD0137,1,0.0,169.22,Net Banking,North,Delivered,Nikhil Mishra,Female,55,Jaipur,Rajasthan,2025-07-26,Shirt 4,Fashion,Men,3371.49,2203.93,3371.49,0.0,3371.49,2203.93,1167.56,998.3399999999999,0.29611240134183997,1,0,0,3371.49,998.3399999999999,2025,2,February,Q1,2025-02,46-55
ORD050901,2024-02-29,CUST00224,PROD0130,1,0.1,472.8,Wallet,East,Delivered,Karan Das,Male,38,Patna,Bihar,2025-07-17,Vacuum Cleaner 4,Home & Kitchen,Appliances,7368.47,3993.98,7368.47,736.8470000000001,6631.6230000000005,3993.98,2637.6430000000005,2164.8430000000003,0.3264424108547787,1,0,0,6631.6230000000005,2164.8430000000003,2024,2,February,Q1,2024-02,36-45
ORD050902,2024-01-06,CUST04101,PROD0105,1,0.0,402.58,Debit Card,South,Delivered,Vikram Patel,Male,54,Bengaluru,Karnataka,2025-01-26,Study Table 7,Home & Kitchen,Furniture,16017.76,10978.5,16017.76,0.0,16017.76,10978.5,5039.26,4636.68,0.2894711869824495,1,0,0,16017.76,4636.68,2024,1,January,Q1,2024-01,46-55
ORD050903,2025-02-27,CUST02102,PROD0043,1,0.1,51.24,Cash On Delivery,North,Delivered,Rohan Sinha,Male,45,Lucknow,Uttar Pradesh,2024-04-06,Bluetooth Speaker 1,Electronics,Audio,41267.81,24108.35,41267.81,4126.781,37141.028999999995,24108.35,13032.678999999996,12981.438999999997,0.34951748375092134,1,0,0,37141.028999999995,12981.438999999997,2025,2,February,Q1,2025-02,36-45
ORD050904,2025-04-04,CUST01888,PROD0131,4,0.05,163.81,Debit Card,East,Delivered,Rohan Das,Male,32,Ranchi,Jharkhand,2023-09-14,Vacuum Cleaner 5,Home & Kitchen,Appliances,4675.36,2642.72,18701.44,935.072,17766.368,10570.88,7195.487999999999,7031.677999999999,0.39578590289247634,1,0,0,17766.368,7031.677999999999,2025,4,April,Q2,2025-04,26-35
ORD050905,2025-05-18,CUST03503,PROD0333,1,0.2,66.89,Cash On Delivery,West,Delivered,Sanjay Roy,Male,51,Pune,Maharashtra,2024-04-08,Water Bottle 4,Sports,Cycling,3203.47,2503.09,3203.47,640.694,2562.776,2503.09,59.685999999999694,-7.204000000000306,-0.002811014306361659,1,0,0,2562.776,-7.204000000000306,2025,5,May,Q2,2025-05,46-55
ORD050906,2025-03-23,CUST02216,PROD0022,1,0.1,458.54,Cash On Delivery,East,Delivered,Aditya Verma,Female,25,Bhubaneswar,Odisha,2025-07-04,Business Laptop 1,Electronics,Laptop,42111.8,32964.74,42111.8,4211.18,37900.62,32964.74,4935.880000000005,4477.340000000005,0.11813368752278998,1,0,0,37900.62,4477.340000000005,2025,3,March,Q1,2025-03,18-25
ORD050907,2023-01-17,CUST02499,PROD0055,1,0.25,109.88,Cash On Delivery,West,Delivered,Ananya Sinha,Female,36,Ahmedabad,Gujarat,2023-06-18,Keyboard 6,Electronics,Accessories,78982.6,46564.83,78982.6,19745.65,59236.950000000004,46564.83,12672.120000000003,12562.240000000003,0.21206763683815597,1,0,0,59236.950000000004,12562.240000000003,2023,1,January,Q1,2023-01,36-45
ORD050908,2025-04-24,CUST04017,PROD0001,1,0.15,387.8,Cash On Delivery,North,Delivered,Riya Das,Male,45,Jaipur,Rajasthan,2023-10-20,Smartphone 1,Electronics,Mobile,52225.14,36376.42,52225.14,7833.771,44391.369,36376.42,8014.9490000000005,7627.149,0.17181603477919324,1,0,0,44391.369,7627.149,2025,4,April,Q2,2025-04,36-45
ORD050909,2024-11-13,CUST04559,PROD0020,4,0.2,450.54,Wallet,East,Delivered,Kavya Sinha,Male,36,Ranchi,Jharkhand,2024-06-21,Gaming Laptop 6,Electronics,Laptop,31587.9,17706.22,126351.6,25270.320000000003,101081.28,70824.88,30256.399999999994,29805.859999999993,0.29487022720725337,1,0,0,101081.28,29805.859999999993,2024,11,November,Q4,2024-11,36-45
ORD050910,2023-02-25,CUST00159,PROD0153,2,0.05,47.83,Debit Card,South,Delivered,Amit Choudhary,Male,31,Bhopal,Madhya Pradesh,2025-10-17,T-Shirt 6,Fashion,Men,940.55,633.58,1881.1,94.055,1787.0449999999998,1267.16,519.8849999999998,472.0549999999998,0.2641539524746158,1,0,0,1787.0449999999998,472.0549999999998,2023,2,February,Q1,2023-02,26-35
ORD050911,2023-05-14,CUST04867,PROD0112,3,0.25,304.71,Upi,East,Delivered,Amit Singh,Male,41,Kolkata,West Bengal,2023-07-05,Bookshelf 7,Home & Kitchen,Furniture,21992.67,15418.66,65978.01,16494.5025,49483.50749999999,46255.979999999996,3227.5274999999965,2922.8174999999965,0.05906649806503706,1,0,0,49483.50749999999,2922.8174999999965,2023,5,May,Q2,2023-05,36-45
ORD050912,2024-04-01,CUST02397,PROD0287,2,0.15,159.3,Cash On Delivery,West,Delivered,Karan Sinha,Female,45,Mumbai,Maharashtra,2025-01-14,Dumbbells 7,Sports,Fitness,6466.07,5079.71,12932.14,1939.821,10992.319,10159.42,832.8989999999994,673.5989999999995,0.06127906222517737,1,0,0,10992.319,673.5989999999995,2024,4,April,Q2,2024-04,36-45
ORD050913,2024-03-22,CUST03064,PROD0213,1,0.05,106.41,Wallet,North,Cancelled,Kavya Sinha,Female,40,Jaipur,Rajasthan,2023-01-01,Face Wash 3,Beauty,Skincare,781.26,573.34,781.26,39.063,742.197,573.34,168.85699999999997,62.446999999999974,0.08413803882257671,0,0,1,0.0,0.0,2024,3,March,Q1,2024-03,36-45
ORD050914,2024-01-15,CUST00369,PROD0158,1,0.25,72.99,Cash On Delivery,North,Cancelled,Shreya Patel,Female,57,Nagpur,Maharashtra,2024-12-02,Jacket 4,Fashion,Men,1298.94,926.62,1298.94,324.735,974.205,926.62,47.585000000000036,-25.40499999999996,-0.026077673590260732,0,0,1,0.0,0.0,2024,1,January,Q1,2024-01,56+
ORD050915,2023-11-07,CUST00011,PROD0027,1,0.2,93.91,Wallet,East,Delivered,Amit Jha,Female,28,Ranchi,Jharkhand,2024-07-23,Business Laptop 6,Electronics,Laptop,6820.74,5102.41,6820.74,1364.1480000000001,5456.592,5102.41,354.1819999999998,260.2719999999998,0.04769863680480414,1,0,0,5456.592,260.2719999999998,2023,11,November,Q4,2023-11,26-35
ORD050916,2024-11-28,CUST04478,PROD0288,1,0.05,498.61,Debit Card,East,Delivered,Aditya Singh,Female,33,Patna,Bihar,2023-04-07,Resistance Bands 1,Sports,Fitness,2740.83,1862.75,2740.83,137.0415,2603.7885,1862.75,741.0385000000001,242.4285000000001,0.09310606449026106,1,0,0,2603.7885,242.4285000000001,2024,11,November,Q4,2024-11,26-35
ORD050917,2023-12-25,CUST04390,PROD0026,1,0.05,490.7,Net Banking,East,Delivered,Rahul Mishra,Male,56,Kolkata,West Bengal,2025-04-03,Business Laptop 5,Electronics,Laptop,82415.46,61336.86,82415.46,4120.773,78294.687,61336.86,16957.827000000005,16467.127000000004,0.21032240667875718,1,0,0,78294.687,16467.127000000004,2023,12,December,Q4,2023-12,56+
ORD050918,2024-07-08,CUST01548,PROD0159,3,0.25,203.91,Credit Card,East,Cancelled,Meera Choudhary,Male,47,Bhubaneswar,Odisha,2024-04-22,Jacket 5,Fashion,Men,1811.26,1116.07,5433.78,1358.445,4075.335,3348.21,727.125,523.215,0.1283857646058545,0,0,1,0.0,0.0,2024,7,July,Q3,2024-07,46-55
ORD050919,2024-07-22,CUST03101,PROD0094,1,0.1,205.88,Upi,East,Delivered,Sneha Das,Male,35,Ranchi,Jharkhand,2023-09-09,Office Chair 3,Home & Kitchen,Furniture,27005.23,20224.72,27005.23,2700.523,24304.707,20224.72,4079.9869999999974,3874.1069999999972,0.15939739573902278,1,0,0,24304.707,3874.1069999999972,2024,7,July,Q3,2024-07,26-35
ORD050920,2025-08-24,CUST03223,PROD0290,1,0.1,213.99,Net Banking,East,Delivered,Sneha Jha,Female,38,Kolkata,West Bengal,2024-01-05,Resistance Bands 3,Sports,Fitness,2156.68,1419.9,2156.68,215.668,1941.0119999999997,1419.9,521.1119999999996,307.1219999999996,0.15822776984377204,1,0,0,1941.0119999999997,307.1219999999996,2025,8,August,Q3,2025-08,36-45
ORD050921,2025-10-17,CUST03820,PROD0254,1,0.0,397.22,Net Banking,North,Delivered,Aditya Mishra,Male,29,Chandigarh,Chandigarh,2023-10-31,Lipstick 2,Beauty,Makeup,1797.28,1506.99,1797.28,0.0,1797.28,1506.99,290.28999999999996,-106.93000000000006,-0.059495459805929,1,0,0,1797.28,-106.93000000000006,2025,10,October,Q4,2025-10,26-35
ORD050922,2025-08-26,CUST01856,PROD0166,4,0.05,174.3,Wallet,East,Delivered,Ananya Mishra,Female,27,Nagpur,Maharashtra,2024-08-30,Saree 5,Fashion,Women,4676.83,3841.05,18707.32,935.366,17771.953999999998,15364.2,2407.753999999997,2233.453999999997,0.12567295638960113,1,0,0,17771.953999999998,2233.453999999997,2025,8,August,Q3,2025-08,26-35
ORD050923,2023-08-15,CUST01973,PROD0242,2,0.15,433.83,Wallet,West,Delivered,Shreya Sharma,Male,31,Pune,Maharashtra,2023-03-02,Hair Oil 4,Beauty,Haircare,873.26,527.87,1746.52,261.978,1484.542,1055.74,428.8019999999999,-5.028000000000077,-0.003386903166094376,1,0,0,1484.542,-5.028000000000077,2023,8,August,Q3,2023-08,26-35
ORD050924,2023-07-07,CUST00488,PROD0283,1,0.1,379.51,Cash On Delivery,North,Delivered,Nikhil Sinha,Male,46,Jaipur,Rajasthan,2024-03-30,Dumbbells 3,Sports,Fitness,4264.09,2855.05,4264.09,426.40900000000005,3837.681,2855.05,982.6309999999999,603.1209999999999,0.15715766891515992,1,0,0,3837.681,603.1209999999999,2023,7,July,Q3,2023-07,46-55
ORD050925,2024-06-10,CUST02662,PROD0002,1,0.0,119.09,Credit Card,East,Delivered,Vikram Sinha,Male,25,Nagpur,Maharashtra,2025-08-19,Smartphone 2,Electronics,Mobile,68862.28,40446.46,68862.28,0.0,68862.28,40446.46,28415.82,28296.73,0.4109177041480474,1,0,0,68862.28,28296.73,2024,6,June,Q2,2024-06,18-25
ORD050926,2025-03-05,CUST00051,PROD0326,1,0.0,63.78,Credit Card,West,Delivered,Aditya Mehta,Female,31,Surat,Gujarat,2025-12-06,Cycling Gloves 4,Sports,Cycling,6973.63,3703.5,6973.63,0.0,6973.63,3703.5,3270.13,3206.35,0.4597820647209559,1,0,0,6973.63,3206.35,2025,3,March,Q1,2025-03,26-35
ORD050927,2025-08-01,CUST04016,PROD0302,2,0.25,118.41,Upi,East,Delivered,Rahul Roy,Male,18,Nagpur,Maharashtra,2023-01-03,Football 1,Sports,Outdoor,5198.02,2824.86,10396.04,2599.01,7797.030000000001,5649.72,2147.3100000000004,2028.9000000000003,0.2602144662775442,1,0,0,7797.030000000001,2028.9000000000003,2025,8,August,Q3,2025-08,18-25
ORD050928,2023-09-10,CUST04514,PROD0213,3,0.2,56.76,Credit Card,West,Delivered,Arjun Roy,Male,61,Pune,Maharashtra,2023-01-09,Face Wash 3,Beauty,Skincare,781.26,573.34,2343.7799999999997,468.756,1875.024,1720.02,155.0039999999999,98.24399999999991,0.05239612932954454,1,0,0,1875.024,98.24399999999991,2023,9,September,Q3,2023-09,56+
ORD050929,2025-12-02,CUST03022,PROD0224,3,0.15,113.07,Net Banking,North,Delivered,Aditi Das,Male,41,Nagpur,Maharashtra,2024-05-02,Moisturizer 7,Beauty,Skincare,1758.47,1469.12,5275.41,791.3114999999999,4484.0985,4407.36,76.73850000000039,-36.33149999999961,-0.008102297485213496,1,0,0,4484.0985,-36.33149999999961,2025,12,December,Q4,2025-12,36-45
ORD050930,2024-11-12,CUST04702,PROD0160,3,0.2,350.9,Credit Card,East,Delivered,Amit Das,Female,23,Kolkata,West Bengal,2025-09-22,Jacket 6,Fashion,Men,3170.75,1939.39,9512.25,1902.45,7609.8,5818.17,1791.63,1440.73,0.18932560645483457,1,0,0,7609.8,1440.73,2024,11,November,Q4,2024-11,18-25
ORD050931,2025-03-21,CUST03617,PROD0003,1,0.2,425.52,Net Banking,West,Delivered,Arjun Singh,Female,37,Surat,Gujarat,2024-01-17,Smartphone 3,Electronics,Mobile,47619.54,27655.4,47619.54,9523.908000000001,38095.632,27655.4,10440.231999999996,10014.711999999996,0.2628834717849017,1,0,0,38095.632,10014.711999999996,2025,3,March,Q1,2025-03,36-45
ORD050932,2023-05-26,CUST04919,PROD0100,3,0.15,496.6,Net Banking,East,Delivered,Meera Roy,Male,34,Patna,Bihar,2023-02-14,Study Table 2,Home & Kitchen,Furniture,14399.31,9913.29,43197.93,6479.6894999999995,36718.2405,29739.870000000003,6978.370499999997,6481.770499999997,0.17652726306425268,1,0,0,36718.2405,6481.770499999997,2023,5,May,Q2,2023-05,26-35
ORD050933,2025-06-07,CUST00802,PROD0051,1,0.2,327.14,Net Banking,East,Delivered,Pooja Choudhary,Female,49,Guwahati,Assam,2025-07-01,Keyboard 2,Electronics,Accessories,75265.99,50749.21,75265.99,15053.198000000002,60212.792,50749.21,9463.582000000002,9136.442000000003,0.1517358969170538,1,0,0,60212.792,9136.442000000003,2025,6,June,Q2,2025-06,46-55
ORD050934,2023-11-27,CUST04887,PROD0212,1,0.05,218.24,Credit Card,West,Delivered,Arjun Jha,Female,49,Pune,Maharashtra,2023-08-02,Face Wash 2,Beauty,Skincare,1279.48,1048.82,1279.48,63.974000000000004,1215.506,1048.82,166.68600000000015,-51.55399999999986,-0.042413612108866475,1,0,0,1215.506,-51.55399999999986,2023,11,November,Q4,2023-11,46-55
ORD050935,2024-09-30,CUST01265,PROD0210,2,0.15,237.75,Upi,East,Delivered,Aditi Gupta,Female,51,Bhubaneswar,Odisha,2024-12-30,Formal Shoes 7,Fashion,Footwear,1454.74,1142.13,2909.48,436.42199999999997,2473.058,2284.26,188.79799999999977,-48.952000000000226,-0.019794117242701234,1,0,0,2473.058,-48.952000000000226,2024,9,September,Q3,2024-09,46-55
ORD050936,2025-09-21,CUST00772,PROD0012,2,0.0,341.26,Upi,North,Delivered,Rohan Jha,Female,39,Bhopal,Madhya Pradesh,2024-03-29,Feature Phone 5,Electronics,Mobile,16044.28,10262.67,32088.56,0.0,32088.56,20525.34,11563.220000000001,11221.960000000001,0.34971840431605533,1,0,0,32088.56,11221.960000000001,2025,9,September,Q3,2025-09,36-45
ORD050937,2025-05-07,CUST02146,PROD0040,3,0.15,450.57,Cash On Delivery,West,Delivered,Shreya Das,Female,52,Mumbai,Maharashtra,2023-08-12,Earbuds 5,Electronics,Audio,68132.48,54270.39,204397.44,30659.615999999998,173737.824,162811.16999999998,10926.65400000001,10476.08400000001,0.06029823419452986,1,0,0,173737.824,10476.08400000001,2025,5,May,Q2,2025-05,46-55
ORD050938,2023-08-09,CUST00074,PROD0295,2,0.25,37.28,Net Banking,North,Returned,Sanjay Gupta,Male,24,Jaipur,Rajasthan,2024-01-01,Cricket Bat 1,Sports,Outdoor,8601.05,6084.79,17202.1,4300.525,12901.574999999999,12169.58,731.994999999999,694.714999999999,0.05384730158914699,0,1,0,0.0,0.0,2023,8,August,Q3,2023-08,18-25
ORD050939,2024-07-10,CUST03856,PROD0191,4,0.15,251.16,Upi,North,Delivered,Nikhil Jha,Male,63,Bhopal,Madhya Pradesh,2024-08-29,Running Shoes 2,Fashion,Footwear,2543.08,1939.86,10172.32,1525.848,8646.472,7759.44,887.0320000000002,635.8720000000002,0.07354120848364515,1,0,0,8646.472,635.8720000000002,2024,7,July,Q3,2024-07,56+
ORD050940,2024-08-03,CUST04794,PROD0241,2,0.0,365.1,Debit Card,North,Cancelled,Rahul Gupta,Female,60,Lucknow,Uttar Pradesh,2023-02-03,Hair Oil 3,Beauty,Haircare,764.06,574.62,1528.12,0.0,1528.12,1149.24,378.8799999999999,13.779999999999859,0.009017616417558738,0,0,1,0.0,0.0,2024,8,August,Q3,2024-08,56+
ORD050941,2023-07-20,CUST02136,PROD0112,1,0.2,149.4,Debit Card,North,Delivered,Vikram Kumar,Male,26,Noida,Uttar Pradesh,2025-09-22,Bookshelf 7,Home & Kitchen,Furniture,21992.67,15418.66,21992.67,4398.534,17594.136,15418.66,2175.4759999999987,2026.0759999999987,0.11515632253837295,1,0,0,17594.136,2026.0759999999987,2023,7,July,Q3,2023-07,26-35
ORD050942,2025-03-02,CUST02743,PROD0041,2,0.15,319.77,Wallet,East,Delivered,Rahul Mishra,Male,31,Bhubaneswar,Odisha,2025-03-21,Earbuds 6,Electronics,Audio,64410.27,42262.24,128820.54,19323.081,109497.459,84524.48,24972.979000000007,24653.209000000006,0.22514868587041828,1,0,0,109497.459,24653.209000000006,2025,3,March,Q1,2025-03,26-35
ORD050943,2024-11-03,CUST03665,PROD0222,2,0.05,485.97,Upi,North,Delivered,Meera Mehta,Female,27,Chandigarh,Chandigarh,2023-07-20,Moisturizer 5,Beauty,Skincare,378.68,233.91,757.36,37.868,719.492,467.82,251.67199999999997,-234.29800000000006,-0.32564364857427197,1,0,0,719.492,-234.29800000000006,2024,11,November,Q4,2024-11,26-35
ORD050944,2023-12-05,CUST01090,PROD0332,1,0.0,235.84,Cash On Delivery,North,Delivered,Karan Yadav,Female,33,Nagpur,Maharashtra,2025-08-02,Water Bottle 3,Sports,Cycling,5595.61,4674.62,5595.61,0.0,5595.61,4674.62,920.9899999999998,685.1499999999997,0.12244420179390626,1,0,0,5595.61,685.1499999999997,2023,12,December,Q4,2023-12,26-35
ORD050945,2024-06-03,CUST03714,PROD0074,2,0.15,118.68,Cash On Delivery,West,Delivered,Karan Yadav,Female,25,Indore,Madhya Pradesh,2024-01-19,Mixer Grinder 4,Home & Kitchen,Kitchen,19123.71,12461.68,38247.42,5737.112999999999,32510.307,24923.36,7586.947,7468.267,0.22971997772890917,1,0,0,32510.307,7468.267,2024,6,June,Q2,2024-06,18-25
ORD050946,2024-08-20,CUST02720,PROD0090,2,0.25,446.15,Wallet,West,Delivered,Sneha Roy,Female,19,Surat,Gujarat,2024-04-30,Electric Kettle 6,Home & Kitchen,Kitchen,26744.26,15971.92,53488.52,13372.13,40116.39,31943.84,8172.549999999999,7726.4,0.1925995833623115,1,0,0,40116.39,7726.4,2024,8,August,Q3,2024-08,18-25
ORD050947,2024-05-28,CUST01974,PROD0136,1,0.2,220.24,Net Banking,South,Returned,Rohan Sharma,Female,26,Bhopal,Madhya Pradesh,2023-08-24,Shirt 3,Fashion,Men,4710.06,3156.16,4710.06,942.0120000000002,3768.0480000000002,3156.16,611.8880000000004,391.64800000000037,0.10393922795038714,0,1,0,0.0,0.0,2024,5,May,Q2,2024-05,26-35
ORD050948,2023-01-15,CUST03965,PROD0255,1,0.15,186.57,Wallet,West,Delivered,Pooja Das,Female,30,Surat,Gujarat,2023-08-08,Lipstick 3,Beauty,Makeup,993.75,813.9,993.75,149.0625,844.6875,813.9,30.787500000000023,-155.78249999999997,-0.1844261931187569,1,0,0,844.6875,-155.78249999999997,2023,1,January,Q1,2023-01,26-35
ORD050949,2024-03-03,CUST02194,PROD0001,1,0.2,262.6,Cash On Delivery,West,Delivered,Kavya Mishra,Female,54,Mumbai,Maharashtra,2024-03-07,Smartphone 1,Electronics,Mobile,52225.14,36376.42,52225.14,10445.028,41780.112,36376.42,5403.692000000003,5141.092000000002,0.12305117803418053,1,0,0,41780.112,5141.092000000002,2024,3,March,Q1,2024-03,46-55
ORD050950,2023-05-06,CUST03769,PROD0233,1,0.15,464.85,Wallet,North,Delivered,Vikram Shah,Female,65,Lucknow,Uttar Pradesh,2024-11-07,Shampoo 2,Beauty,Haircare,1122.72,720.26,1122.72,168.408,954.312,720.26,234.05200000000002,-230.798,-0.24184752994827688,1,0,0,954.312,-230.798,2023,5,May,Q2,2023-05,56+
ORD050951,2024-06-11,CUST01643,PROD0285,3,0.15,396.07,Net Banking,South,Delivered,Rohan Kumar,Female,38,Hyderabad,Telangana,2024-04-20,Dumbbells 5,Sports,Fitness,8230.72,5838.4,24692.159999999996,3703.823999999999,20988.335999999996,17515.199999999997,3473.1359999999986,3077.0659999999984,0.14660838286560685,1,0,0,20988.335999999996,3077.0659999999984,2024,6,June,Q2,2024-06,36-45
ORD050952,2024-04-06,CUST00128,PROD0081,4,0.0,358.14,Debit Card,West,Delivered,Pooja Sinha,Female,35,Nagpur,Maharashtra,2024-11-08,Air Fryer 4,Home & Kitchen,Kitchen,1472.93,816.0,5891.72,0.0,5891.72,3264.0,2627.7200000000003,2269.5800000000004,0.3852151833420462,1,0,0,5891.72,2269.5800000000004,2024,4,April,Q2,2024-04,26-35
ORD050953,2023-10-26,CUST02326,PROD0021,1,0.2,102.09,Upi,West,Cancelled,Shreya Shah,Female,18,Ahmedabad,Gujarat,2023-11-12,Gaming Laptop 7,Electronics,Laptop,16324.33,11703.31,16324.33,3264.866,13059.464,11703.31,1356.1540000000005,1254.0640000000005,0.09602721826868243,0,0,1,0.0,0.0,2023,10,October,Q4,2023-10,18-25
ORD050954,2023-06-11,CUST00389,PROD0249,2,0.05,43.24,Net Banking,North,Delivered,Kavya Mishra,Female,23,Noida,Uttar Pradesh,2025-04-10,Conditioner 4,Beauty,Haircare,1612.79,893.36,3225.58,161.279,3064.301,1786.72,1277.581,1234.341,0.40281323538386077,1,0,0,3064.301,1234.341,2023,6,June,Q2,2023-06,18-25
ORD050955,2024-04-26,CUST04782,PROD0270,2,0.1,319.74,Upi,South,Delivered,Shreya Kumar,Male,43,Bengaluru,Karnataka,2024-05-29,Mascara 4,Beauty,Makeup,2236.44,1616.3,4472.88,447.288,4025.592,3232.6,792.9920000000002,473.2520000000002,0.11756084570915289,1,0,0,4025.592,473.2520000000002,2024,4,April,Q2,2024-04,36-45
ORD050956,2025-07-30,CUST01762,PROD0095,3,0.2,267.69,Upi,South,Cancelled,Kavya Das,Male,56,Chennai,Tamil Nadu,2024-10-09,Office Chair 4,Home & Kitchen,Furniture,22651.42,18892.14,67954.26,13590.851999999999,54363.407999999996,56676.42,-2313.0120000000024,-2580.7020000000025,-0.047471306434651826,0,0,1,0.0,0.0,2025,7,July,Q3,2025-07,56+
ORD050957,2023-01-18,CUST04924,PROD0034,3,0.1,412.81,Upi,South,Delivered,Neha Sinha,Male,47,Hyderabad,Telangana,2025-11-30,Headphones 6,Electronics,Audio,76700.55,48251.13,230101.65000000002,23010.165000000005,207091.48500000002,144753.38999999998,62338.09500000003,61925.28500000003,0.29902381066029843,1,0,0,207091.48500000002,61925.28500000003,2023,1,January,Q1,2023-01,46-55
ORD050958,2023-07-28,CUST00956,PROD0221,1,0.25,159.07,Net Banking,West,Delivered,Karan Verma,Male,51,Ahmedabad,Gujarat,2025-12-24,Moisturizer 4,Beauty,Skincare,2499.77,1953.28,2499.77,624.9425,1874.8274999999999,1953.28,-78.4525000000001,-237.5225000000001,-0.12669032217630694,1,0,0,1874.8274999999999,-237.5225000000001,2023,7,July,Q3,2023-07,46-55
ORD050959,2023-09-11,CUST03354,PROD0092,1,0.15,251.26,Credit Card,South,Delivered,Aditya Gupta,Male,61,Hyderabad,Telangana,2024-12-02,Office Chair 1,Home & Kitchen,Furniture,13876.51,7902.64,13876.51,2081.4764999999998,11795.033500000001,7902.64,3892.393500000001,3641.133500000001,0.3087005645214997,1,0,0,11795.033500000001,3641.133500000001,2023,9,September,Q3,2023-09,56+
ORD050960,2024-05-16,CUST03092,PROD0292,3,0.25,115.69,Upi,North,Cancelled,Rahul Patel,Female,42,Noida,Uttar Pradesh,2023-02-22,Resistance Bands 5,Sports,Fitness,6868.26,4796.18,20604.78,5151.195,15453.585,14388.54,1065.0449999999983,949.3549999999982,0.06143267080098231,0,0,1,0.0,0.0,2024,5,May,Q2,2024-05,36-45
ORD050961,2025-05-02,CUST02112,PROD0219,1,0.2,478.07,Upi,East,Delivered,Arjun Mishra,Male,51,Kolkata,West Bengal,2024-08-12,Moisturizer 2,Beauty,Skincare,2186.35,1429.19,2186.35,437.27,1749.08,1429.19,319.8899999999999,-158.18000000000012,-0.09043611498616423,1,0,0,1749.08,-158.18000000000012,2025,5,May,Q2,2025-05,46-55
ORD050962,2024-08-26,CUST03662,PROD0309,1,0.2,177.63,Wallet,North,Delivered,Vikram Verma,Female,60,Lucknow,Uttar Pradesh,2023-10-28,Badminton Racket 1,Sports,Outdoor,8765.33,6722.0,8765.33,1753.066,7012.264,6722.0,290.2640000000001,112.63400000000013,0.01606243005112188,1,0,0,7012.264,112.63400000000013,2024,8,August,Q3,2024-08,56+
ORD050963,2023-07-29,CUST02080,PROD0050,1,0.2,125.61,Cash On Delivery,North,Delivered,Meera Kumar,Female,27,Jaipur,Rajasthan,2025-06-18,Keyboard 1,Electronics,Accessories,28290.66,19313.98,28290.66,5658.1320000000005,22632.528,19313.98,3318.547999999999,3192.9379999999987,0.14107739091276056,1,0,0,22632.528,3192.9379999999987,2023,7,July,Q3,2023-07,26-35
ORD050964,2024-02-19,CUST02277,PROD0279,1,0.05,396.07,Cash On Delivery,South,Delivered,Shreya Roy,Female,62,Chennai,Tamil Nadu,2025-06-14,Yoga Mat 6,Sports,Fitness,2242.48,1623.96,2242.48,112.12400000000001,2130.356,1623.96,506.3960000000002,110.32600000000019,0.05178758855327475,1,0,0,2130.356,110.32600000000019,2024,2,February,Q1,2024-02,56+
ORD050965,2023-05-28,CUST00673,PROD0108,2,0.15,467.8,Wallet,North,Cancelled,Amit Gupta,Female,55,Jaipur,Rajasthan,2024-03-22,Bookshelf 3,Home & Kitchen,Furniture,16627.41,10743.52,33254.82,4988.223,28266.597,21487.04,6779.557000000001,6311.7570000000005,0.22329384042939446,0,0,1,0.0,0.0,2023,5,May,Q2,2023-05,46-55
ORD050966,2023-05-24,CUST01243,PROD0073,1,0.15,81.97,Wallet,North,Delivered,Aditya Sharma,Male,55,Bhopal,Madhya Pradesh,2023-07-09,Mixer Grinder 3,Home & Kitchen,Kitchen,31274.89,19548.57,31274.89,4691.233499999999,26583.6565,19548.57,7035.086500000001,6953.116500000001,0.2615560617103219,1,0,0,26583.6565,6953.116500000001,2023,5,May,Q2,2023-05,46-55
ORD050967,2023-03-01,CUST04368,PROD0222,1,0.25,165.27,Upi,South,Cancelled,Amit Sharma,Female,43,Bengaluru,Karnataka,2025-04-02,Moisturizer 5,Beauty,Skincare,378.68,233.91,378.68,94.67,284.01,233.91,50.099999999999994,-115.17000000000002,-0.40551389035597346,0,0,1,0.0,0.0,2023,3,March,Q1,2023-03,36-45
ORD050968,2025-12-15,CUST03486,PROD0218,4,0.0,414.54,Cash On Delivery,East,Delivered,Aditi Gupta,Female,63,Ranchi,Jharkhand,2024-05-20,Moisturizer 1,Beauty,Skincare,798.55,579.49,3194.2,0.0,3194.2,2317.96,876.2399999999998,461.69999999999976,0.14454323461273552,1,0,0,3194.2,461.69999999999976,2025,12,December,Q4,2025-12,56+
